"Parent1"	"Parent2"	"Offspring"	"Cross.Type"	"SNPs"	"GD"
"Offspring.08"	"Offspring.10"	"Offspring.01"	"outcross"	311	0.168810289389068
"Offspring.08"	"Offspring.10"	"Offspring.02"	"outcross"	306	0.173202614379085
"Offspring.08"	"Offspring.10"	"Offspring.03"	"outcross"	311	0.194533762057878
"Offspring.08"	"Offspring.10"	"Offspring.04"	"outcross"	310	0.116129032258065
"Offspring.08"	"Offspring.10"	"Offspring.05"	"outcross"	296	0.114864864864865
"Offspring.08"	"Offspring.10"	"Offspring.06"	"outcross"	310	0.120967741935484
"Offspring.08"	"Offspring.10"	"Offspring.07"	"outcross"	311	0.0980707395498392
"Offspring.08"	"Offspring.10"	"Offspring.09"	"outcross"	310	0.0870967741935484
"Offspring.08"	"Offspring.10"	"Offspring.11"	"outcross"	311	0.0964630225080386
"Offspring.08"	"Offspring.10"	"Offspring.12"	"outcross"	311	0.104501607717042
"Offspring.08"	"Offspring.10"	"CACT.105.107"	"outcross"	311	0.141479099678457
"Offspring.08"	"Offspring.10"	"Ogden.Point"	"outcross"	310	0.130645161290323
"Offspring.08"	"Offspring.10"	"Meader"	"outcross"	310	0.124193548387097
"Offspring.08"	"Offspring.10"	"Langer"	"outcross"	311	0.146302250803859
"Offspring.08"	"Offspring.11"	"Chang.Bai.Mountain.4"	"outcross"	316	0.158227848101266
"Offspring.08"	"Offspring.11"	"Chang.Bai.Mountain.5"	"outcross"	316	0.0680379746835443
"Offspring.08"	"Offspring.11"	"Tatyana"	"outcross"	316	0.120253164556962
"Offspring.08"	"Offspring.11"	"Dumbarton.Oaks.BG"	"outcross"	316	0.169303797468354
"Offspring.08"	"Offspring.11"	"X74.32"	"outcross"	315	0.0936507936507937
"Offspring.08"	"Offspring.11"	"DACT.218"	"outcross"	297	0.202020202020202
"Offspring.08"	"Offspring.11"	"Offspring.01"	"outcross"	316	0.161392405063291
"Offspring.08"	"Offspring.11"	"Offspring.02"	"outcross"	308	0.183441558441558
"Offspring.08"	"Offspring.11"	"Offspring.03"	"outcross"	316	0.188291139240506
"Offspring.08"	"Offspring.11"	"Offspring.04"	"outcross"	315	0.119047619047619
"Offspring.08"	"Offspring.11"	"Offspring.05"	"outcross"	302	0.119205298013245
"Offspring.08"	"Offspring.11"	"Offspring.06"	"outcross"	315	0.106349206349206
"Offspring.08"	"Offspring.11"	"Offspring.07"	"outcross"	315	0.0952380952380952
"Offspring.08"	"Offspring.11"	"Offspring.09"	"outcross"	315	0.0968253968253968
"Offspring.08"	"Offspring.11"	"Offspring.10"	"outcross"	316	0.102848101265823
"Offspring.08"	"Offspring.11"	"Offspring.12"	"outcross"	316	0.0854430379746835
"Offspring.08"	"Offspring.11"	"CACT.105.107"	"outcross"	316	0.140822784810127
"Offspring.08"	"Offspring.11"	"Ogden.Point"	"outcross"	315	0.133333333333333
"Offspring.08"	"Offspring.11"	"Meader"	"outcross"	313	0.115015974440895
"Offspring.08"	"Offspring.11"	"Langer"	"outcross"	316	0.139240506329114
"Offspring.08"	"Offspring.12"	"Chang.Bai.Mountain.4"	"outcross"	304	0.149671052631579
"Offspring.08"	"Offspring.12"	"Chang.Bai.Mountain.5"	"outcross"	304	0.0476973684210526
"Offspring.08"	"Offspring.12"	"Tatyana"	"outcross"	304	0.121710526315789
"Offspring.08"	"Offspring.12"	"Dumbarton.Oaks.BG"	"outcross"	304	0.174342105263158
"Offspring.08"	"Offspring.12"	"X74.32"	"outcross"	304	0.100328947368421
"Offspring.08"	"Offspring.12"	"DACT.218"	"outcross"	289	0.20242214532872
"Offspring.08"	"Offspring.12"	"Offspring.01"	"outcross"	304	0.169407894736842
"Offspring.08"	"Offspring.12"	"Offspring.02"	"outcross"	298	0.179530201342282
"Offspring.08"	"Offspring.12"	"Offspring.03"	"outcross"	304	0.189144736842105
"Offspring.08"	"Offspring.12"	"Offspring.04"	"outcross"	303	0.133663366336634
"Offspring.08"	"Offspring.12"	"Offspring.05"	"outcross"	290	0.1
"Offspring.08"	"Offspring.12"	"Offspring.06"	"outcross"	303	0.117161716171617
"Offspring.08"	"Offspring.12"	"Offspring.07"	"outcross"	303	0.0891089108910891
"Offspring.08"	"Offspring.12"	"Offspring.09"	"outcross"	303	0.0907590759075908
"Offspring.08"	"Offspring.12"	"Offspring.10"	"outcross"	304	0.0921052631578947
"Offspring.08"	"Offspring.12"	"Offspring.11"	"outcross"	304	0.0657894736842105
"Offspring.08"	"Offspring.12"	"CACT.105.107"	"outcross"	304	0.126644736842105
"Offspring.08"	"Offspring.12"	"Ogden.Point"	"outcross"	303	0.132013201320132
"Offspring.08"	"Offspring.12"	"Meader"	"outcross"	302	0.109271523178808
"Offspring.08"	"Offspring.12"	"Langer"	"outcross"	304	0.148026315789474
"Offspring.08"	"CACT.105.107"	"Chang.Bai.Mountain.4"	"outcross"	330	0.118181818181818
"Offspring.08"	"CACT.105.107"	"Chang.Bai.Mountain.5"	"outcross"	330	0.0787878787878788
"Offspring.08"	"CACT.105.107"	"Tatyana"	"outcross"	330	0.0939393939393939
"Offspring.08"	"CACT.105.107"	"Dumbarton.Oaks.BG"	"outcross"	330	0.184848484848485
"Offspring.08"	"CACT.105.107"	"X74.32"	"outcross"	329	0.189969604863222
"Offspring.08"	"CACT.105.107"	"DACT.218"	"outcross"	313	0.199680511182109
"Offspring.08"	"CACT.105.107"	"Offspring.01"	"outcross"	330	0.168181818181818
"Offspring.08"	"CACT.105.107"	"Offspring.02"	"outcross"	324	0.186728395061728
"Offspring.08"	"CACT.105.107"	"Offspring.03"	"outcross"	330	0.171212121212121
"Offspring.08"	"CACT.105.107"	"Offspring.04"	"outcross"	329	0.153495440729483
"Offspring.08"	"CACT.105.107"	"Offspring.05"	"outcross"	320	0.140625
"Offspring.08"	"CACT.105.107"	"Offspring.06"	"outcross"	329	0.144376899696049
"Offspring.08"	"CACT.105.107"	"Offspring.07"	"outcross"	329	0.117021276595745
"Offspring.08"	"CACT.105.107"	"Offspring.09"	"outcross"	329	0.110942249240122
"Offspring.08"	"CACT.105.107"	"Offspring.10"	"outcross"	330	0.156060606060606
"Offspring.08"	"CACT.105.107"	"Offspring.11"	"outcross"	330	0.15
"Offspring.08"	"CACT.105.107"	"Offspring.12"	"outcross"	330	0.153030303030303
"Offspring.08"	"CACT.105.107"	"Ogden.Point"	"outcross"	329	0.156534954407295
"Offspring.08"	"CACT.105.107"	"Meader"	"outcross"	329	0.104863221884498
"Offspring.08"	"CACT.105.107"	"Langer"	"outcross"	329	0.168693009118541
"Offspring.08"	"Ogden.Point"	"Chang.Bai.Mountain.4"	"outcross"	351	0.206552706552707
"Offspring.08"	"Ogden.Point"	"Chang.Bai.Mountain.5"	"outcross"	351	0.150997150997151
"Offspring.08"	"Ogden.Point"	"Tatyana"	"outcross"	351	0.160968660968661
"Offspring.08"	"Ogden.Point"	"Dumbarton.Oaks.BG"	"outcross"	351	0.118233618233618
"Offspring.08"	"Ogden.Point"	"X74.32"	"outcross"	350	0.147142857142857
"Offspring.08"	"Ogden.Point"	"DACT.218"	"outcross"	329	0.188449848024316
"Offspring.08"	"Ogden.Point"	"Offspring.01"	"outcross"	351	0.168091168091168
"Offspring.08"	"Ogden.Point"	"Offspring.02"	"outcross"	345	0.178260869565217
"Offspring.08"	"Ogden.Point"	"Offspring.03"	"outcross"	351	0.180911680911681
"Offspring.08"	"Ogden.Point"	"Offspring.04"	"outcross"	350	0.17
"Offspring.08"	"Ogden.Point"	"Offspring.05"	"outcross"	340	0.15
"Offspring.08"	"Ogden.Point"	"Offspring.06"	"outcross"	350	0.148571428571429
"Offspring.08"	"Ogden.Point"	"Offspring.07"	"outcross"	350	0.0657142857142857
"Offspring.08"	"Ogden.Point"	"Offspring.09"	"outcross"	350	0.0571428571428571
"Offspring.08"	"Ogden.Point"	"Offspring.10"	"outcross"	351	0.16951566951567
"Offspring.08"	"Ogden.Point"	"Offspring.11"	"outcross"	351	0.166666666666667
"Offspring.08"	"Ogden.Point"	"Offspring.12"	"outcross"	351	0.180911680911681
"Offspring.08"	"Ogden.Point"	"CACT.105.107"	"outcross"	351	0.179487179487179
"Offspring.08"	"Ogden.Point"	"Meader"	"outcross"	347	0.119596541786744
"Offspring.08"	"Ogden.Point"	"Langer"	"outcross"	350	0.14
"Offspring.08"	"Meader"	"Chang.Bai.Mountain.4"	"outcross"	384	0.161458333333333
"Offspring.08"	"Meader"	"Chang.Bai.Mountain.5"	"outcross"	384	0.122395833333333
"Offspring.08"	"Meader"	"Tatyana"	"outcross"	384	0.131510416666667
"Offspring.08"	"Meader"	"Dumbarton.Oaks.BG"	"outcross"	384	0.170572916666667
"Offspring.08"	"Meader"	"X74.32"	"outcross"	383	0.180156657963446
"Offspring.08"	"Meader"	"DACT.218"	"outcross"	358	0.184357541899441
"Offspring.08"	"Meader"	"Offspring.01"	"outcross"	384	0.178385416666667
"Offspring.08"	"Meader"	"Offspring.02"	"outcross"	377	0.189655172413793
"Offspring.08"	"Meader"	"Offspring.03"	"outcross"	384	0.1875
"Offspring.08"	"Meader"	"Offspring.04"	"outcross"	383	0.151436031331593
"Offspring.08"	"Meader"	"Offspring.05"	"outcross"	371	0.150943396226415
"Offspring.08"	"Meader"	"Offspring.06"	"outcross"	383	0.159268929503916
"Offspring.08"	"Meader"	"Offspring.07"	"outcross"	383	0.12532637075718
"Offspring.08"	"Meader"	"Offspring.09"	"outcross"	383	0.120104438642298
"Offspring.08"	"Meader"	"Offspring.10"	"outcross"	384	0.1796875
"Offspring.08"	"Meader"	"Offspring.11"	"outcross"	384	0.169270833333333
"Offspring.08"	"Meader"	"Offspring.12"	"outcross"	384	0.178385416666667
"Offspring.08"	"Meader"	"CACT.105.107"	"outcross"	384	0.149739583333333
"Offspring.08"	"Meader"	"Ogden.Point"	"outcross"	383	0.142297650130548
"Offspring.08"	"Meader"	"Langer"	"outcross"	383	0.147519582245431
"Offspring.08"	"Langer"	"Chang.Bai.Mountain.4"	"outcross"	331	0.182779456193353
"Offspring.08"	"Langer"	"Chang.Bai.Mountain.5"	"outcross"	331	0.13595166163142
"Offspring.08"	"Langer"	"Tatyana"	"outcross"	331	0.154078549848943
"Offspring.08"	"Langer"	"Dumbarton.Oaks.BG"	"outcross"	331	0.140483383685801
"Offspring.08"	"Langer"	"X74.32"	"outcross"	330	0.145454545454545
"Offspring.08"	"Langer"	"DACT.218"	"outcross"	312	0.165064102564103
"Offspring.08"	"Langer"	"Offspring.01"	"outcross"	331	0.170694864048338
"Offspring.08"	"Langer"	"Offspring.02"	"outcross"	325	0.192307692307692
"Offspring.08"	"Langer"	"Offspring.03"	"outcross"	331	0.178247734138973
"Offspring.08"	"Langer"	"Offspring.04"	"outcross"	330	0.156060606060606
"Offspring.08"	"Langer"	"Offspring.05"	"outcross"	319	0.156739811912226
"Offspring.08"	"Langer"	"Offspring.06"	"outcross"	330	0.15
"Offspring.08"	"Langer"	"Offspring.07"	"outcross"	330	0.112121212121212
"Offspring.08"	"Langer"	"Offspring.09"	"outcross"	330	0.112121212121212
"Offspring.08"	"Langer"	"Offspring.10"	"outcross"	331	0.164652567975831
"Offspring.08"	"Langer"	"Offspring.11"	"outcross"	331	0.152567975830816
"Offspring.08"	"Langer"	"Offspring.12"	"outcross"	331	0.176737160120846
"Offspring.08"	"Langer"	"CACT.105.107"	"outcross"	331	0.173716012084592
"Offspring.08"	"Langer"	"Ogden.Point"	"outcross"	330	0.11969696969697
"Offspring.08"	"Langer"	"Meader"	"outcross"	329	0.106382978723404
"Offspring.09"	"Offspring.09.1"	"Chang.Bai.Mountain.4"	"self"	480	0.184375
"Offspring.09"	"Offspring.09.1"	"Chang.Bai.Mountain.5"	"self"	480	0.139583333333333
"Offspring.09"	"Offspring.09.1"	"Tatyana"	"self"	480	0.152083333333333
"Offspring.09"	"Offspring.09.1"	"Dumbarton.Oaks.BG"	"self"	480	0.18125
"Offspring.09"	"Offspring.09.1"	"X74.32"	"self"	480	0.178125
"Offspring.09"	"Offspring.09.1"	"DACT.218"	"self"	455	0.21978021978022
"Offspring.09"	"Offspring.09.1"	"Offspring.01"	"self"	480	0.190625
"Offspring.09"	"Offspring.09.1"	"Offspring.02"	"self"	471	0.20276008492569
"Offspring.09"	"Offspring.09.1"	"Offspring.03"	"self"	479	0.207724425887265
"Offspring.09"	"Offspring.09.1"	"Offspring.04"	"self"	479	0.173277661795407
"Offspring.09"	"Offspring.09.1"	"Offspring.05"	"self"	465	0.156989247311828
"Offspring.09"	"Offspring.09.1"	"Offspring.06"	"self"	478	0.168410041841004
"Offspring.09"	"Offspring.09.1"	"Offspring.07"	"self"	479	0.127348643006263
"Offspring.09"	"Offspring.09.1"	"Offspring.08"	"self"	471	0.115711252653928
"Offspring.09"	"Offspring.09.1"	"Offspring.10"	"self"	480	0.169791666666667
"Offspring.09"	"Offspring.09.1"	"Offspring.11"	"self"	480	0.18125
"Offspring.09"	"Offspring.09.1"	"Offspring.12"	"self"	480	0.177083333333333
"Offspring.09"	"Offspring.09.1"	"CACT.105.107"	"self"	480	0.178125
"Offspring.09"	"Offspring.09.1"	"Ogden.Point"	"self"	479	0.133611691022964
"Offspring.09"	"Offspring.09.1"	"Meader"	"self"	476	0.125
"Offspring.09"	"Offspring.09.1"	"Langer"	"self"	479	0.173277661795407
"Offspring.09"	"Offspring.10"	"Chang.Bai.Mountain.4"	"outcross"	323	0.1671826625387
"Offspring.09"	"Offspring.10"	"Chang.Bai.Mountain.5"	"outcross"	323	0.0743034055727554
"Offspring.09"	"Offspring.10"	"Tatyana"	"outcross"	323	0.13312693498452
"Offspring.09"	"Offspring.10"	"Dumbarton.Oaks.BG"	"outcross"	323	0.171826625386997
"Offspring.09"	"Offspring.10"	"X74.32"	"outcross"	323	0.105263157894737
"Offspring.09"	"Offspring.10"	"DACT.218"	"outcross"	310	0.195161290322581
"Offspring.09"	"Offspring.10"	"Offspring.01"	"outcross"	323	0.173374613003096
"Offspring.09"	"Offspring.10"	"Offspring.02"	"outcross"	319	0.183385579937304
"Offspring.09"	"Offspring.10"	"Offspring.03"	"outcross"	323	0.202786377708978
"Offspring.09"	"Offspring.10"	"Offspring.04"	"outcross"	322	0.12111801242236
"Offspring.09"	"Offspring.10"	"Offspring.05"	"outcross"	311	0.112540192926045
"Offspring.09"	"Offspring.10"	"Offspring.06"	"outcross"	322	0.122670807453416
"Offspring.09"	"Offspring.10"	"Offspring.07"	"outcross"	323	0.105263157894737
"Offspring.09"	"Offspring.10"	"Offspring.08"	"outcross"	317	0.0993690851735016
"Offspring.09"	"Offspring.10"	"Offspring.11"	"outcross"	323	0.102167182662539
"Offspring.09"	"Offspring.10"	"Offspring.12"	"outcross"	323	0.103715170278638
"Offspring.09"	"Offspring.10"	"CACT.105.107"	"outcross"	323	0.154798761609907
"Offspring.09"	"Offspring.10"	"Ogden.Point"	"outcross"	322	0.124223602484472
"Offspring.09"	"Offspring.10"	"Meader"	"outcross"	322	0.125776397515528
"Offspring.09"	"Offspring.10"	"Langer"	"outcross"	323	0.159442724458204
"Offspring.09"	"Offspring.11"	"Chang.Bai.Mountain.4"	"outcross"	310	0.166129032258065
"Offspring.09"	"Offspring.11"	"Chang.Bai.Mountain.5"	"outcross"	310	0.067741935483871
"Offspring.09"	"Offspring.11"	"Tatyana"	"outcross"	310	0.119354838709677
"Offspring.09"	"Offspring.11"	"Dumbarton.Oaks.BG"	"outcross"	310	0.166129032258065
"Offspring.09"	"Offspring.11"	"X74.32"	"outcross"	310	0.0790322580645161
"Offspring.09"	"Offspring.11"	"DACT.218"	"outcross"	292	0.202054794520548
"Offspring.09"	"Offspring.11"	"Offspring.01"	"outcross"	310	0.154838709677419
"Offspring.09"	"Offspring.11"	"Offspring.02"	"outcross"	303	0.17986798679868
"Offspring.09"	"Offspring.11"	"Offspring.03"	"outcross"	310	0.190322580645161
"Offspring.09"	"Offspring.11"	"Offspring.04"	"outcross"	309	0.116504854368932
"Offspring.09"	"Offspring.11"	"Offspring.05"	"outcross"	299	0.103678929765886
"Offspring.09"	"Offspring.11"	"Offspring.06"	"outcross"	308	0.107142857142857
"Offspring.09"	"Offspring.11"	"Offspring.07"	"outcross"	309	0.0970873786407767
"Offspring.09"	"Offspring.11"	"Offspring.08"	"outcross"	306	0.0866013071895425
"Offspring.09"	"Offspring.11"	"Offspring.10"	"outcross"	310	0.0870967741935484
"Offspring.09"	"Offspring.11"	"Offspring.12"	"outcross"	310	0.0725806451612903
"Offspring.09"	"Offspring.11"	"CACT.105.107"	"outcross"	310	0.153225806451613
"Offspring.09"	"Offspring.11"	"Ogden.Point"	"outcross"	309	0.121359223300971
"Offspring.09"	"Offspring.11"	"Meader"	"outcross"	307	0.110749185667752
"Offspring.09"	"Offspring.11"	"Langer"	"outcross"	310	0.146774193548387
"Offspring.09"	"Offspring.12"	"Chang.Bai.Mountain.4"	"outcross"	316	0.161392405063291
"Offspring.09"	"Offspring.12"	"Chang.Bai.Mountain.5"	"outcross"	316	0.0664556962025316
"Offspring.09"	"Offspring.12"	"Tatyana"	"outcross"	316	0.123417721518987
"Offspring.09"	"Offspring.12"	"Dumbarton.Oaks.BG"	"outcross"	316	0.17246835443038
"Offspring.09"	"Offspring.12"	"X74.32"	"outcross"	316	0.0901898734177215
"Offspring.09"	"Offspring.12"	"DACT.218"	"outcross"	299	0.207357859531773
"Offspring.09"	"Offspring.12"	"Offspring.01"	"outcross"	316	0.169303797468354
"Offspring.09"	"Offspring.12"	"Offspring.02"	"outcross"	311	0.188102893890675
"Offspring.09"	"Offspring.12"	"Offspring.03"	"outcross"	316	0.19620253164557
"Offspring.09"	"Offspring.12"	"Offspring.04"	"outcross"	315	0.134920634920635
"Offspring.09"	"Offspring.12"	"Offspring.05"	"outcross"	305	0.0901639344262295
"Offspring.09"	"Offspring.12"	"Offspring.06"	"outcross"	315	0.10952380952381
"Offspring.09"	"Offspring.12"	"Offspring.07"	"outcross"	315	0.0968253968253968
"Offspring.09"	"Offspring.12"	"Offspring.08"	"outcross"	310	0.106451612903226
"Offspring.09"	"Offspring.12"	"Offspring.10"	"outcross"	316	0.0949367088607595
"Offspring.09"	"Offspring.12"	"Offspring.11"	"outcross"	316	0.0791139240506329
"Offspring.09"	"Offspring.12"	"CACT.105.107"	"outcross"	316	0.137658227848101
"Offspring.09"	"Offspring.12"	"Ogden.Point"	"outcross"	315	0.119047619047619
"Offspring.09"	"Offspring.12"	"Meader"	"outcross"	314	0.111464968152866
"Offspring.09"	"Offspring.12"	"Langer"	"outcross"	316	0.164556962025316
"Offspring.09"	"CACT.105.107"	"Chang.Bai.Mountain.4"	"outcross"	329	0.126139817629179
"Offspring.09"	"CACT.105.107"	"Chang.Bai.Mountain.5"	"outcross"	329	0.0835866261398176
"Offspring.09"	"CACT.105.107"	"Tatyana"	"outcross"	329	0.0987841945288754
"Offspring.09"	"CACT.105.107"	"Dumbarton.Oaks.BG"	"outcross"	329	0.193009118541033
"Offspring.09"	"CACT.105.107"	"X74.32"	"outcross"	329	0.185410334346505
"Offspring.09"	"CACT.105.107"	"DACT.218"	"outcross"	313	0.222044728434505
"Offspring.09"	"CACT.105.107"	"Offspring.01"	"outcross"	329	0.173252279635258
"Offspring.09"	"CACT.105.107"	"Offspring.02"	"outcross"	323	0.190402476780186
"Offspring.09"	"CACT.105.107"	"Offspring.03"	"outcross"	329	0.185410334346505
"Offspring.09"	"CACT.105.107"	"Offspring.04"	"outcross"	328	0.160060975609756
"Offspring.09"	"CACT.105.107"	"Offspring.05"	"outcross"	318	0.136792452830189
"Offspring.09"	"CACT.105.107"	"Offspring.06"	"outcross"	327	0.142201834862385
"Offspring.09"	"CACT.105.107"	"Offspring.07"	"outcross"	328	0.117378048780488
"Offspring.09"	"CACT.105.107"	"Offspring.08"	"outcross"	324	0.100308641975309
"Offspring.09"	"CACT.105.107"	"Offspring.10"	"outcross"	329	0.150455927051672
"Offspring.09"	"CACT.105.107"	"Offspring.11"	"outcross"	329	0.161094224924012
"Offspring.09"	"CACT.105.107"	"Offspring.12"	"outcross"	329	0.141337386018237
"Offspring.09"	"CACT.105.107"	"Ogden.Point"	"outcross"	328	0.146341463414634
"Offspring.09"	"CACT.105.107"	"Meader"	"outcross"	328	0.111280487804878
"Offspring.09"	"CACT.105.107"	"Langer"	"outcross"	328	0.170731707317073
"Offspring.09"	"Ogden.Point"	"Chang.Bai.Mountain.4"	"outcross"	355	0.197183098591549
"Offspring.09"	"Ogden.Point"	"Chang.Bai.Mountain.5"	"outcross"	355	0.150704225352113
"Offspring.09"	"Ogden.Point"	"Tatyana"	"outcross"	355	0.156338028169014
"Offspring.09"	"Ogden.Point"	"Dumbarton.Oaks.BG"	"outcross"	355	0.115492957746479
"Offspring.09"	"Ogden.Point"	"X74.32"	"outcross"	355	0.146478873239437
"Offspring.09"	"Ogden.Point"	"DACT.218"	"outcross"	336	0.194940476190476
"Offspring.09"	"Ogden.Point"	"Offspring.01"	"outcross"	355	0.16056338028169
"Offspring.09"	"Ogden.Point"	"Offspring.02"	"outcross"	349	0.177650429799427
"Offspring.09"	"Ogden.Point"	"Offspring.03"	"outcross"	354	0.180790960451977
"Offspring.09"	"Ogden.Point"	"Offspring.04"	"outcross"	354	0.173728813559322
"Offspring.09"	"Ogden.Point"	"Offspring.05"	"outcross"	345	0.150724637681159
"Offspring.09"	"Ogden.Point"	"Offspring.06"	"outcross"	354	0.149717514124294
"Offspring.09"	"Ogden.Point"	"Offspring.07"	"outcross"	354	0.0607344632768362
"Offspring.09"	"Ogden.Point"	"Offspring.08"	"outcross"	348	0.0589080459770115
"Offspring.09"	"Ogden.Point"	"Offspring.10"	"outcross"	355	0.16056338028169
"Offspring.09"	"Ogden.Point"	"Offspring.11"	"outcross"	355	0.170422535211268
"Offspring.09"	"Ogden.Point"	"Offspring.12"	"outcross"	355	0.163380281690141
"Offspring.09"	"Ogden.Point"	"CACT.105.107"	"outcross"	355	0.184507042253521
"Offspring.09"	"Ogden.Point"	"Meader"	"outcross"	351	0.126780626780627
"Offspring.09"	"Ogden.Point"	"Langer"	"outcross"	354	0.142655367231638
"Offspring.09"	"Meader"	"Chang.Bai.Mountain.4"	"outcross"	383	0.163185378590078
"Offspring.09"	"Meader"	"Chang.Bai.Mountain.5"	"outcross"	383	0.121409921671018
"Offspring.09"	"Meader"	"Tatyana"	"outcross"	383	0.138381201044386
"Offspring.09"	"Meader"	"Dumbarton.Oaks.BG"	"outcross"	383	0.174934725848564
"Offspring.09"	"Meader"	"X74.32"	"outcross"	383	0.176240208877285
"Offspring.09"	"Meader"	"DACT.218"	"outcross"	359	0.207520891364903
"Offspring.09"	"Meader"	"Offspring.01"	"outcross"	383	0.177545691906005
"Offspring.09"	"Meader"	"Offspring.02"	"outcross"	376	0.190159574468085
"Offspring.09"	"Meader"	"Offspring.03"	"outcross"	383	0.18798955613577
"Offspring.09"	"Meader"	"Offspring.04"	"outcross"	382	0.163612565445026
"Offspring.09"	"Meader"	"Offspring.05"	"outcross"	372	0.146505376344086
"Offspring.09"	"Meader"	"Offspring.06"	"outcross"	381	0.161417322834646
"Offspring.09"	"Meader"	"Offspring.07"	"outcross"	382	0.119109947643979
"Offspring.09"	"Meader"	"Offspring.08"	"outcross"	375	0.117333333333333
"Offspring.09"	"Meader"	"Offspring.10"	"outcross"	383	0.172323759791123
"Offspring.09"	"Meader"	"Offspring.11"	"outcross"	383	0.173629242819843
"Offspring.09"	"Meader"	"Offspring.12"	"outcross"	383	0.168407310704961
"Offspring.09"	"Meader"	"CACT.105.107"	"outcross"	383	0.163185378590078
"Offspring.09"	"Meader"	"Ogden.Point"	"outcross"	382	0.142670157068063
"Offspring.09"	"Meader"	"Langer"	"outcross"	382	0.163612565445026
"Offspring.09"	"Langer"	"Chang.Bai.Mountain.4"	"outcross"	321	0.183800623052959
"Offspring.09"	"Langer"	"Chang.Bai.Mountain.5"	"outcross"	321	0.14018691588785
"Offspring.09"	"Langer"	"Tatyana"	"outcross"	321	0.143302180685358
"Offspring.09"	"Langer"	"Dumbarton.Oaks.BG"	"outcross"	321	0.133956386292835
"Offspring.09"	"Langer"	"X74.32"	"outcross"	321	0.135514018691589
"Offspring.09"	"Langer"	"DACT.218"	"outcross"	304	0.169407894736842
"Offspring.09"	"Langer"	"Offspring.01"	"outcross"	321	0.168224299065421
"Offspring.09"	"Langer"	"Offspring.02"	"outcross"	315	0.176190476190476
"Offspring.09"	"Langer"	"Offspring.03"	"outcross"	321	0.180685358255452
"Offspring.09"	"Langer"	"Offspring.04"	"outcross"	320	0.15625
"Offspring.09"	"Langer"	"Offspring.05"	"outcross"	310	0.141935483870968
"Offspring.09"	"Langer"	"Offspring.06"	"outcross"	320	0.140625
"Offspring.09"	"Langer"	"Offspring.07"	"outcross"	320	0.1078125
"Offspring.09"	"Langer"	"Offspring.08"	"outcross"	313	0.0926517571884984
"Offspring.09"	"Langer"	"Offspring.10"	"outcross"	321	0.155763239875389
"Offspring.09"	"Langer"	"Offspring.11"	"outcross"	321	0.155763239875389
"Offspring.09"	"Langer"	"Offspring.12"	"outcross"	321	0.168224299065421
"Offspring.09"	"Langer"	"CACT.105.107"	"outcross"	321	0.172897196261682
"Offspring.09"	"Langer"	"Ogden.Point"	"outcross"	320	0.1015625
"Offspring.09"	"Langer"	"Meader"	"outcross"	319	0.11128526645768
"Offspring.10"	"Offspring.10.1"	"Chang.Bai.Mountain.4"	"self"	522	0.1772030651341
"Offspring.10"	"Offspring.10.1"	"Chang.Bai.Mountain.5"	"self"	522	0.10536398467433
"Offspring.10"	"Offspring.10.1"	"Tatyana"	"self"	522	0.165708812260536
"Offspring.10"	"Offspring.10.1"	"Dumbarton.Oaks.BG"	"self"	522	0.204980842911877
"Offspring.10"	"Offspring.10.1"	"X74.32"	"self"	522	0.120689655172414
"Offspring.10"	"Offspring.10.1"	"DACT.218"	"self"	499	0.197394789579158
"Offspring.10"	"Offspring.10.1"	"Offspring.01"	"self"	521	0.200575815738964
"Offspring.10"	"Offspring.10.1"	"Offspring.02"	"self"	516	0.216085271317829
"Offspring.10"	"Offspring.10.1"	"Offspring.03"	"self"	522	0.222222222222222
"Offspring.10"	"Offspring.10.1"	"Offspring.04"	"self"	521	0.147792706333973
"Offspring.10"	"Offspring.10.1"	"Offspring.05"	"self"	500	0.148
"Offspring.10"	"Offspring.10.1"	"Offspring.06"	"self"	521	0.154510556621881
"Offspring.10"	"Offspring.10.1"	"Offspring.07"	"self"	522	0.182950191570881
"Offspring.10"	"Offspring.10.1"	"Offspring.08"	"self"	515	0.203883495145631
"Offspring.10"	"Offspring.10.1"	"Offspring.09"	"self"	519	0.194605009633911
"Offspring.10"	"Offspring.10.1"	"Offspring.11"	"self"	521	0.119961612284069
"Offspring.10"	"Offspring.10.1"	"Offspring.12"	"self"	522	0.130268199233716
"Offspring.10"	"Offspring.10.1"	"CACT.105.107"	"self"	520	0.176923076923077
"Offspring.10"	"Offspring.10.1"	"Ogden.Point"	"self"	521	0.214971209213052
"Offspring.10"	"Offspring.10.1"	"Meader"	"self"	520	0.143269230769231
"Offspring.10"	"Offspring.10.1"	"Langer"	"self"	522	0.181992337164751
"Offspring.10"	"Offspring.11"	"Chang.Bai.Mountain.4"	"outcross"	396	0.152777777777778
"Offspring.10"	"Offspring.11"	"Chang.Bai.Mountain.5"	"outcross"	396	0.047979797979798
"Offspring.10"	"Offspring.11"	"Tatyana"	"outcross"	396	0.140151515151515
"Offspring.10"	"Offspring.11"	"Dumbarton.Oaks.BG"	"outcross"	396	0.200757575757576
"Offspring.10"	"Offspring.11"	"X74.32"	"outcross"	396	0.0568181818181818
"Offspring.10"	"Offspring.11"	"DACT.218"	"outcross"	379	0.180738786279683
